"","MAT","MAP","MAT_bin","MAP_bin","MAT_MAP_bin"
"7624",13.5,1109,"1","1","MAT1_MAP1"
"7625",13.6,1096,"1","1","MAT1_MAP1"
"7626",16.2,1222,"2","1","MAT2_MAP1"
"7627",15.5,1200,"1","1","MAT1_MAP1"
"7628",13.3,1127,"1","1","MAT1_MAP1"
"7629",13.1,1109,"1","1","MAT1_MAP1"
"7630",14.2,1088,"1","1","MAT1_MAP1"
"7631",16,1217,"2","1","MAT2_MAP1"
"7632",16.7,1281,"2","2","MAT2_MAP2"
"7633",13.3,1104,"1","1","MAT1_MAP1"
"7634",13.9,1087,"1","1","MAT1_MAP1"
"7635",16.9,1309,"2","2","MAT2_MAP2"
"7636",16.1,1224,"2","1","MAT2_MAP1"
"7637",13.3,1128,"1","1","MAT1_MAP1"
"7638",16.6,1281,"2","2","MAT2_MAP2"
"7639",14.2,1123,"1","1","MAT1_MAP1"
"7640",14.4,1128,"1","1","MAT1_MAP1"
"7641",15.5,1176,"1","1","MAT1_MAP1"
"7642",13.4,1108,"1","1","MAT1_MAP1"
"7643",13.5,1096,"1","1","MAT1_MAP1"
"7644",13.3,1098,"1","1","MAT1_MAP1"
"7645",15.1,1135,"1","1","MAT1_MAP1"
"7646",16.8,1299,"2","2","MAT2_MAP2"
"7647",13.4,1097,"1","1","MAT1_MAP1"
"7648",15.7,1174,"1","1","MAT1_MAP1"
"7649",14.2,1113,"1","1","MAT1_MAP1"
"7650",15.7,1188,"1","1","MAT1_MAP1"
"7651",15.3,1144,"1","1","MAT1_MAP1"
"7652",16.1,1232,"2","1","MAT2_MAP1"
"7653",13.5,1103,"1","1","MAT1_MAP1"
"7654",16.5,1279,"2","2","MAT2_MAP2"
"7655",16.8,1302,"2","2","MAT2_MAP2"
"7656",14.8,1152,"1","1","MAT1_MAP1"
"7657",13.4,1093,"1","1","MAT1_MAP1"
"7658",13.1,1105,"1","1","MAT1_MAP1"
"7659",13.3,1094,"1","1","MAT1_MAP1"
"7660",16.6,1280,"2","2","MAT2_MAP2"
"7661",13.4,1110,"1","1","MAT1_MAP1"
"7662",14.7,1126,"1","1","MAT1_MAP1"
"7663",16.8,1301,"2","2","MAT2_MAP2"
"7664",15.7,1182,"1","1","MAT1_MAP1"
"7665",14.7,1146,"1","1","MAT1_MAP1"
"7666",13.6,1101,"1","1","MAT1_MAP1"
"7667",16.3,1242,"2","1","MAT2_MAP1"
"7668",15.7,1209,"1","1","MAT1_MAP1"
"7669",13.3,1113,"1","1","MAT1_MAP1"
"7670",15.9,1233,"2","1","MAT2_MAP1"
"7671",14,1089,"1","1","MAT1_MAP1"
"7672",13.3,1089,"1","1","MAT1_MAP1"
"7673",13.3,1105,"1","1","MAT1_MAP1"
"7674",16.7,1299,"2","2","MAT2_MAP2"
"7675",16.7,1304,"2","2","MAT2_MAP2"
"7676",14.8,1133,"1","1","MAT1_MAP1"
"7677",16.2,1250,"2","1","MAT2_MAP1"
"7678",16.1,1246,"2","1","MAT2_MAP1"
"7679",13.8,1098,"1","1","MAT1_MAP1"
"7680",13.4,1084,"1","1","MAT1_MAP1"
"7681",13.4,1091,"1","1","MAT1_MAP1"
"7682",14.1,1102,"1","1","MAT1_MAP1"
"7683",14.2,1103,"1","1","MAT1_MAP1"
"7684",13.2,1098,"1","1","MAT1_MAP1"
"7685",15.7,1186,"1","1","MAT1_MAP1"
"7686",14.3,1137,"1","1","MAT1_MAP1"
"7687",15.7,1189,"1","1","MAT1_MAP1"
"7688",13.4,1102,"1","1","MAT1_MAP1"
"7689",14,1088,"1","1","MAT1_MAP1"
"7690",13.5,1089,"1","1","MAT1_MAP1"
"7691",16.5,1271,"2","2","MAT2_MAP2"
"7692",13.4,1105,"1","1","MAT1_MAP1"
"7693",15.8,1230,"1","1","MAT1_MAP1"
"7694",13.3,1116,"1","1","MAT1_MAP1"
"7695",14,1091,"1","1","MAT1_MAP1"
"7696",14.2,1121,"1","1","MAT1_MAP1"
"7697",16.1,1247,"2","1","MAT2_MAP1"
"7698",17.1,1342,"2","2","MAT2_MAP2"
"7699",16.5,1277,"2","2","MAT2_MAP2"
"7700",15.6,1171,"1","1","MAT1_MAP1"
"7701",14.6,1138,"1","1","MAT1_MAP1"
"7702",13.4,1106,"1","1","MAT1_MAP1"
"7703",13.4,1095,"1","1","MAT1_MAP1"
"7704",15.3,1158,"1","1","MAT1_MAP1"
"7705",13.5,1084,"1","1","MAT1_MAP1"
"7706",13.3,1080,"1","1","MAT1_MAP1"
"7707",13.3,1083,"1","1","MAT1_MAP1"
"7708",13.6,1097,"1","1","MAT1_MAP1"
"7709",14.9,1159,"1","1","MAT1_MAP1"
"7710",16.8,1318,"2","2","MAT2_MAP2"
"7711",16.9,1335,"2","2","MAT2_MAP2"
"7712",13.3,1074,"1","1","MAT1_MAP1"
"7713",13.3,1103,"1","1","MAT1_MAP1"
"7714",13.7,1098,"1","1","MAT1_MAP1"
"7715",16.6,1288,"2","2","MAT2_MAP2"
"7716",16.4,1262,"2","2","MAT2_MAP2"
"7717",15.9,1243,"2","1","MAT2_MAP1"
"7718",13.4,1099,"1","1","MAT1_MAP1"
"7719",16.2,1267,"2","2","MAT2_MAP2"
"7720",15.2,1168,"1","1","MAT1_MAP1"
"7721",17,1352,"2","2","MAT2_MAP2"
"7722",13.2,1093,"1","1","MAT1_MAP1"
"7723",14.4,1137,"1","1","MAT1_MAP1"
"7724",16.4,1286,"2","2","MAT2_MAP2"
"7725",16.9,1325,"2","2","MAT2_MAP2"
"7726",13.6,1107,"1","1","MAT1_MAP1"
"7727",14.7,1144,"1","1","MAT1_MAP1"
"7728",13.2,1104,"1","1","MAT1_MAP1"
"7729",15.5,1178,"1","1","MAT1_MAP1"
"7730",13.9,1093,"1","1","MAT1_MAP1"
"7731",13.4,1113,"1","1","MAT1_MAP1"
"7732",17.2,1365,"2","2","MAT2_MAP2"
"7733",13.3,1075,"1","1","MAT1_MAP1"
"7734",16.8,1307,"2","2","MAT2_MAP2"
"7735",13.4,1063,"1","1","MAT1_MAP1"
"7736",16,1214,"2","1","MAT2_MAP1"
"7737",13.5,1080,"1","1","MAT1_MAP1"
"7738",14.1,1100,"1","1","MAT1_MAP1"
"7739",13.6,1108,"1","1","MAT1_MAP1"
"7740",13.1,1099,"1","1","MAT1_MAP1"
"7741",16.9,1330,"2","2","MAT2_MAP2"
"7742",13.4,1117,"1","1","MAT1_MAP1"
"7743",13.4,1067,"1","1","MAT1_MAP1"
"7744",15.2,1157,"1","1","MAT1_MAP1"
"7745",14,1098,"1","1","MAT1_MAP1"
"7746",14.1,1099,"1","1","MAT1_MAP1"
"7747",16.4,1295,"2","2","MAT2_MAP2"
"7748",13.4,1062,"1","1","MAT1_MAP1"
"7749",13.3,1101,"1","1","MAT1_MAP1"
"7750",13.5,1108,"1","1","MAT1_MAP1"
"7751",13.4,1058,"1","1","MAT1_MAP1"
"7752",16,1253,"2","2","MAT2_MAP2"
"7753",13.4,1065,"1","1","MAT1_MAP1"
"7754",13.1,1095,"1","1","MAT1_MAP1"
"7755",13.3,1077,"1","1","MAT1_MAP1"
"7756",14,1107,"1","1","MAT1_MAP1"
"7757",15.3,1161,"1","1","MAT1_MAP1"
"7758",16,1219,"2","1","MAT2_MAP1"
"7759",16,1232,"2","1","MAT2_MAP1"
"7760",13.7,1102,"1","1","MAT1_MAP1"
"7761",14.9,1153,"1","1","MAT1_MAP1"
"7762",16.2,1277,"2","2","MAT2_MAP2"
"7763",14.1,1104,"1","1","MAT1_MAP1"
"7764",17.1,1380,"2","2","MAT2_MAP2"
"7765",15.8,1213,"1","1","MAT1_MAP1"
"7766",13.5,1098,"1","1","MAT1_MAP1"
"7767",16.5,1303,"2","2","MAT2_MAP2"
"7768",17,1350,"2","2","MAT2_MAP2"
"7769",16.9,1346,"2","2","MAT2_MAP2"
"7770",13.3,1065,"1","1","MAT1_MAP1"
"7771",13.9,1103,"1","1","MAT1_MAP1"
"7772",13.5,1112,"1","1","MAT1_MAP1"
"7773",17.1,1369,"2","2","MAT2_MAP2"
"7774",13.5,1076,"1","1","MAT1_MAP1"
"7775",14.7,1150,"1","1","MAT1_MAP1"
"7776",16.2,1272,"2","2","MAT2_MAP2"
"7777",13.8,1115,"1","1","MAT1_MAP1"
"7778",14.5,1128,"1","1","MAT1_MAP1"
"7779",16.4,1298,"2","2","MAT2_MAP2"
"7780",16.8,1328,"2","2","MAT2_MAP2"
"7781",14.2,1127,"1","1","MAT1_MAP1"
"7782",17,1337,"2","2","MAT2_MAP2"
"7783",13,1094,"1","1","MAT1_MAP1"
"7784",13.5,1066,"1","1","MAT1_MAP1"
"7785",14.3,1110,"1","1","MAT1_MAP1"
"7786",14.2,1111,"1","1","MAT1_MAP1"
"7787",16.6,1312,"2","2","MAT2_MAP2"
"7788",16.3,1303,"2","2","MAT2_MAP2"
"7789",15.9,1223,"2","1","MAT2_MAP1"
"7790",13.5,1059,"1","1","MAT1_MAP1"
"7791",16.4,1308,"2","2","MAT2_MAP2"
"7792",13.5,1105,"1","1","MAT1_MAP1"
"7793",13.1,1090,"1","1","MAT1_MAP1"
"7794",16.5,1314,"2","2","MAT2_MAP2"
"7795",17.2,1401,"2","2","MAT2_MAP2"
"7796",12.9,1090,"1","1","MAT1_MAP1"
"7797",13.5,1091,"1","1","MAT1_MAP1"
"7798",13.4,1087,"1","1","MAT1_MAP1"
"7799",13.2,1082,"1","1","MAT1_MAP1"
"7800",13.4,1074,"1","1","MAT1_MAP1"
"7801",15.4,1162,"1","1","MAT1_MAP1"
"7802",14.8,1143,"1","1","MAT1_MAP1"
"7803",12.9,1091,"1","1","MAT1_MAP1"
"7804",13.5,1061,"1","1","MAT1_MAP1"
"7805",13.1,1085,"1","1","MAT1_MAP1"
"7806",13.4,1071,"1","1","MAT1_MAP1"
"7807",13.6,1091,"1","1","MAT1_MAP1"
"7808",17.1,1354,"2","2","MAT2_MAP2"
"7809",13.8,1112,"1","1","MAT1_MAP1"
"7810",13.6,1092,"1","1","MAT1_MAP1"
"7811",15.2,1155,"1","1","MAT1_MAP1"
"7812",13.9,1114,"1","1","MAT1_MAP1"
"7813",13.4,1072,"1","1","MAT1_MAP1"
"7814",16.8,1342,"2","2","MAT2_MAP2"
"7815",16.3,1301,"2","2","MAT2_MAP2"
"7816",14,1114,"1","1","MAT1_MAP1"
"7817",14.9,1151,"1","1","MAT1_MAP1"
"7818",16.6,1319,"2","2","MAT2_MAP2"
"7819",14.5,1125,"1","1","MAT1_MAP1"
"7820",15.1,1147,"1","1","MAT1_MAP1"
"7821",13.5,1077,"1","1","MAT1_MAP1"
"7822",16.2,1303,"2","2","MAT2_MAP2"
"7823",16.2,1254,"2","2","MAT2_MAP2"
"7824",16.7,1335,"2","2","MAT2_MAP2"
"7825",13.5,1064,"1","1","MAT1_MAP1"
"7826",13.6,1098,"1","1","MAT1_MAP1"
"7827",13.1,1087,"1","1","MAT1_MAP1"
"7828",16.1,1289,"2","2","MAT2_MAP2"
"7829",15.8,1209,"1","1","MAT1_MAP1"
"7830",13.2,1085,"1","1","MAT1_MAP1"
"7831",16.9,1354,"2","2","MAT2_MAP2"
"7832",17.2,1367,"2","2","MAT2_MAP2"
"7833",17.3,1378,"2","2","MAT2_MAP2"
"7834",16.4,1312,"2","2","MAT2_MAP2"
"7835",16,1248,"2","1","MAT2_MAP1"
"7836",14.3,1134,"1","1","MAT1_MAP1"
"7837",13.6,1085,"1","1","MAT1_MAP1"
"7838",16.9,1349,"2","2","MAT2_MAP2"
"7839",15.2,1150,"1","1","MAT1_MAP1"
"7840",13.8,1086,"1","1","MAT1_MAP1"
"7841",16.2,1259,"2","2","MAT2_MAP2"
"7842",12.9,1087,"1","1","MAT1_MAP1"
"7843",13.4,1075,"1","1","MAT1_MAP1"
"7844",16.2,1288,"2","2","MAT2_MAP2"
"7845",13.6,1110,"1","1","MAT1_MAP1"
"7846",13.1,1086,"1","1","MAT1_MAP1"
"7847",13.4,1080,"1","1","MAT1_MAP1"
"7848",17.2,1373,"2","2","MAT2_MAP2"
"7849",16.3,1295,"2","2","MAT2_MAP2"
"7850",13.8,1123,"1","1","MAT1_MAP1"
"7851",16.5,1317,"2","2","MAT2_MAP2"
"7852",17,1360,"2","2","MAT2_MAP2"
"7853",13,1077,"1","1","MAT1_MAP1"
"7854",13,1071,"1","1","MAT1_MAP1"
"7855",15.9,1244,"2","1","MAT2_MAP1"
"7856",13.6,1090,"1","1","MAT1_MAP1"
"7857",15.7,1203,"1","1","MAT1_MAP1"
"7858",12.8,1088,"1","1","MAT1_MAP1"
"7859",12.9,1068,"1","1","MAT1_MAP1"
"7860",13.8,1119,"1","1","MAT1_MAP1"
"7861",16.1,1295,"2","2","MAT2_MAP2"
"7862",13.7,1103,"1","1","MAT1_MAP1"
"7863",14.5,1139,"1","1","MAT1_MAP1"
"7864",16.4,1326,"2","2","MAT2_MAP2"
"7865",15.2,1143,"1","1","MAT1_MAP1"
"7866",13.3,1081,"1","1","MAT1_MAP1"
"7867",13.6,1078,"1","1","MAT1_MAP1"
"7868",13.4,1081,"1","1","MAT1_MAP1"
"7869",12.9,1066,"1","1","MAT1_MAP1"
"7870",15,1136,"1","1","MAT1_MAP1"
"7871",15.8,1224,"1","1","MAT1_MAP1"
"7872",16.2,1284,"2","2","MAT2_MAP2"
"7873",13.1,1063,"1","1","MAT1_MAP1"
"7874",13.8,1118,"1","1","MAT1_MAP1"
"7875",13.6,1086,"1","1","MAT1_MAP1"
"7876",16.4,1323,"2","2","MAT2_MAP2"
"7877",13.1,1060,"1","1","MAT1_MAP1"
"7878",13.7,1087,"1","1","MAT1_MAP1"
"7879",14,1117,"1","1","MAT1_MAP1"
"7880",12.8,1057,"1","1","MAT1_MAP1"
"7881",16.2,1313,"2","2","MAT2_MAP2"
"7882",16.6,1342,"2","2","MAT2_MAP2"
"7883",15.6,1204,"1","1","MAT1_MAP1"
"7884",14.8,1128,"1","1","MAT1_MAP1"
"7885",15.9,1270,"2","2","MAT2_MAP2"
"7886",13,1075,"1","1","MAT1_MAP1"
"7887",16.6,1344,"2","2","MAT2_MAP2"
"7888",15.2,1141,"1","1","MAT1_MAP1"
"7889",13,1065,"1","1","MAT1_MAP1"
"7890",12.8,1048,"1","1","MAT1_MAP1"
"7891",15.7,1234,"1","1","MAT1_MAP1"
"7892",13.5,1104,"1","1","MAT1_MAP1"
"7893",15.8,1270,"1","2","MAT1_MAP2"
"7894",13,1052,"1","1","MAT1_MAP1"
"7895",15.6,1208,"1","1","MAT1_MAP1"
"7896",16.4,1329,"2","2","MAT2_MAP2"
"7897",13.8,1101,"1","1","MAT1_MAP1"
"7898",14,1119,"1","1","MAT1_MAP1"
"7899",15.9,1279,"2","2","MAT2_MAP2"
"7900",13.1,1068,"1","1","MAT1_MAP1"
"7901",13.7,1082,"1","1","MAT1_MAP1"
"7902",13.1,1048,"1","1","MAT1_MAP1"
"7903",16.7,1352,"2","2","MAT2_MAP2"
"7904",15.1,1140,"1","1","MAT1_MAP1"
"7905",15.1,1145,"1","1","MAT1_MAP1"
"7906",13.8,1116,"1","1","MAT1_MAP1"
"7907",13.2,1068,"1","1","MAT1_MAP1"
"7908",16.6,1346,"2","2","MAT2_MAP2"
"7909",13.9,1117,"1","1","MAT1_MAP1"
"7910",13.2,1077,"1","1","MAT1_MAP1"
"7911",13.8,1085,"1","1","MAT1_MAP1"
"7912",12.8,1051,"1","1","MAT1_MAP1"
"7913",13.8,1105,"1","1","MAT1_MAP1"
"7914",13.6,1082,"1","1","MAT1_MAP1"
"7915",13.6,1080,"1","1","MAT1_MAP1"
"7916",12.9,1057,"1","1","MAT1_MAP1"
"7917",15.8,1249,"1","1","MAT1_MAP1"
"7918",16.3,1322,"2","2","MAT2_MAP2"
"7919",15.9,1258,"2","2","MAT2_MAP2"
"7920",16.2,1319,"2","2","MAT2_MAP2"
"7921",12.8,1034,"1","1","MAT1_MAP1"
"7922",13.8,1110,"1","1","MAT1_MAP1"
"7923",13.9,1112,"1","1","MAT1_MAP1"
"7924",13.6,1088,"1","1","MAT1_MAP1"
"7925",14,1122,"1","1","MAT1_MAP1"
"7926",14,1123,"1","1","MAT1_MAP1"
"7927",16.3,1324,"2","2","MAT2_MAP2"
"7928",12.8,1039,"1","1","MAT1_MAP1"
"7929",14.1,1126,"1","1","MAT1_MAP1"
"7930",13.1,1079,"1","1","MAT1_MAP1"
"7931",17,1372,"2","2","MAT2_MAP2"
"7932",13.2,1074,"1","1","MAT1_MAP1"
"7933",13.1,1053,"1","1","MAT1_MAP1"
"7934",14.2,1122,"1","1","MAT1_MAP1"
"7935",12.9,1041,"1","1","MAT1_MAP1"
"7936",13,1057,"1","1","MAT1_MAP1"
"7937",16.7,1360,"2","2","MAT2_MAP2"
"7938",15.9,1260,"2","2","MAT2_MAP2"
"7939",16.8,1361,"2","2","MAT2_MAP2"
"7940",15.3,1164,"1","1","MAT1_MAP1"
"7941",14,1112,"1","1","MAT1_MAP1"
"7942",13,1029,"1","1","MAT1_MAP1"
"7943",12.9,1028,"1","1","MAT1_MAP1"
"7944",14,1100,"1","1","MAT1_MAP1"
"7945",13.1,1045,"1","1","MAT1_MAP1"
"7946",13.6,1084,"1","1","MAT1_MAP1"
"7947",14.8,1139,"1","1","MAT1_MAP1"
"7948",14.6,1128,"1","1","MAT1_MAP1"
"7949",16.5,1351,"2","2","MAT2_MAP2"
"7950",13.1,1039,"1","1","MAT1_MAP1"
"7951",14.5,1124,"1","1","MAT1_MAP1"
"7952",12.9,1003,"1","1","MAT1_MAP1"
"7953",13,1037,"1","1","MAT1_MAP1"
"7954",15,1163,"1","1","MAT1_MAP1"
"7955",12.8,1020,"1","1","MAT1_MAP1"
"7956",13.2,1048,"1","1","MAT1_MAP1"
"7957",13.6,1074,"1","1","MAT1_MAP1"
"7958",14.2,1126,"1","1","MAT1_MAP1"
"7959",12.8,1018,"1","1","MAT1_MAP1"
"7960",14.2,1112,"1","1","MAT1_MAP1"
"7961",13,1024,"1","1","MAT1_MAP1"
"7962",14.6,1131,"1","1","MAT1_MAP1"
"7963",13.2,1031,"1","1","MAT1_MAP1"
"7964",17,1374,"2","2","MAT2_MAP2"
"7965",12.9,1022,"1","1","MAT1_MAP1"
"7966",12.8,1003,"1","1","MAT1_MAP1"
"7967",17.1,1383,"2","2","MAT2_MAP2"
"7968",15.8,1256,"1","2","MAT1_MAP2"
"7969",14.3,1129,"1","1","MAT1_MAP1"
"7970",13.5,1028,"1","1","MAT1_MAP1"
"7971",12.8,1019,"1","1","MAT1_MAP1"
"7972",14.2,1131,"1","1","MAT1_MAP1"
"7973",14.3,1097,"1","1","MAT1_MAP1"
"7974",13.3,1028,"1","1","MAT1_MAP1"
"7975",12.7,1006,"1","1","MAT1_MAP1"
"7976",13.6,1066,"1","1","MAT1_MAP1"
"7977",14.6,1134,"1","1","MAT1_MAP1"
"7978",13,986,"1","1","MAT1_MAP1"
"7979",13.7,1073,"1","1","MAT1_MAP1"
"7980",13.3,1064,"1","1","MAT1_MAP1"
"7981",13.4,1049,"1","1","MAT1_MAP1"
"7982",13.2,1033,"1","1","MAT1_MAP1"
"7983",16.1,1304,"2","2","MAT2_MAP2"
"7984",14.7,1140,"1","1","MAT1_MAP1"
"7985",15.5,1210,"1","1","MAT1_MAP1"
"7986",13.4,1041,"1","1","MAT1_MAP1"
"7987",12.8,1006,"1","1","MAT1_MAP1"
"7988",13.2,1000,"1","1","MAT1_MAP1"
"7989",13.6,1083,"1","1","MAT1_MAP1"
"7990",13.3,1001,"1","1","MAT1_MAP1"
"7991",14,1096,"1","1","MAT1_MAP1"
"7992",14.3,1111,"1","1","MAT1_MAP1"
"7993",13.4,1020,"1","1","MAT1_MAP1"
"7994",12.5,1020,"1","1","MAT1_MAP1"
"7995",13.2,1021,"1","1","MAT1_MAP1"
"7996",12.6,1018,"1","1","MAT1_MAP1"
"7997",15.1,1177,"1","1","MAT1_MAP1"
"7998",14,1075,"1","1","MAT1_MAP1"
"7999",12.9,996,"1","1","MAT1_MAP1"
"8000",14,1099,"1","1","MAT1_MAP1"
"8001",13.8,1071,"1","1","MAT1_MAP1"
"8002",15.8,1251,"1","1","MAT1_MAP1"
"8003",14.9,1158,"1","1","MAT1_MAP1"
"8004",13.4,1047,"1","1","MAT1_MAP1"
"8005",13.5,994,"1","1","MAT1_MAP1"
"8006",17,1385,"2","2","MAT2_MAP2"
"8007",17,1383,"2","2","MAT2_MAP2"
"8008",16.7,1371,"2","2","MAT2_MAP2"
"8009",15.8,1243,"1","1","MAT1_MAP1"
"8010",12.8,1009,"1","1","MAT1_MAP1"
"8011",16,1279,"2","2","MAT2_MAP2"
"8012",14.4,1147,"1","1","MAT1_MAP1"
"8013",15.2,1190,"1","1","MAT1_MAP1"
"8014",13.6,1038,"1","1","MAT1_MAP1"
"8015",14.4,1145,"1","1","MAT1_MAP1"
"8016",13.5,1038,"1","1","MAT1_MAP1"
"8017",13.6,1073,"1","1","MAT1_MAP1"
"8018",13.5,1058,"1","1","MAT1_MAP1"
"8019",13.7,1041,"1","1","MAT1_MAP1"
"8020",14.6,1157,"1","1","MAT1_MAP1"
"8021",12.7,1022,"1","1","MAT1_MAP1"
"8022",17,1384,"2","2","MAT2_MAP2"
"8023",16,1265,"2","2","MAT2_MAP2"
"8024",14.2,1107,"1","1","MAT1_MAP1"
"8025",14.7,1157,"1","1","MAT1_MAP1"
"8026",15.9,1251,"2","1","MAT2_MAP1"
"8027",14,1101,"1","1","MAT1_MAP1"
"8028",15.3,1201,"1","1","MAT1_MAP1"
"8029",16.2,1296,"2","2","MAT2_MAP2"
"8030",14.3,1128,"1","1","MAT1_MAP1"
"8031",15,1188,"1","1","MAT1_MAP1"
"8032",13.6,1039,"1","1","MAT1_MAP1"
"8033",14.6,1161,"1","1","MAT1_MAP1"
"8034",14.1,1107,"1","1","MAT1_MAP1"
"8035",14.6,1160,"1","1","MAT1_MAP1"
"8036",13.7,1078,"1","1","MAT1_MAP1"
"8037",16.9,1377,"2","2","MAT2_MAP2"
"8038",14,1072,"1","1","MAT1_MAP1"
"8039",14.1,1091,"1","1","MAT1_MAP1"
"8040",14.9,1180,"1","1","MAT1_MAP1"
"8041",14.9,1183,"1","1","MAT1_MAP1"
"8042",14.1,1106,"1","1","MAT1_MAP1"
"8043",15.9,1253,"2","2","MAT2_MAP2"
"8044",15.2,1202,"1","1","MAT1_MAP1"
"8045",13.6,1037,"1","1","MAT1_MAP1"
"8046",13.7,1052,"1","1","MAT1_MAP1"
"8047",14.6,1168,"1","1","MAT1_MAP1"
"8048",16.4,1311,"2","2","MAT2_MAP2"
"8049",14.8,1176,"1","1","MAT1_MAP1"
"8050",15.5,1231,"1","1","MAT1_MAP1"
"8051",15,1189,"1","1","MAT1_MAP1"
"8052",15.2,1207,"1","1","MAT1_MAP1"
"8053",13.8,1063,"1","1","MAT1_MAP1"
"8054",13.5,1036,"1","1","MAT1_MAP1"
"8055",13.8,1070,"1","1","MAT1_MAP1"
"8056",15.5,1232,"1","1","MAT1_MAP1"
"8057",15.1,1204,"1","1","MAT1_MAP1"
"8058",13.8,1079,"1","1","MAT1_MAP1"
"8059",14.4,1118,"1","1","MAT1_MAP1"
"8060",14.4,1157,"1","1","MAT1_MAP1"
"8061",14.3,1099,"1","1","MAT1_MAP1"
"8062",16,1271,"2","2","MAT2_MAP2"
"8063",15,1197,"1","1","MAT1_MAP1"
"8064",13.9,1088,"1","1","MAT1_MAP1"
"8065",16.7,1354,"2","2","MAT2_MAP2"
"8066",14.3,1112,"1","1","MAT1_MAP1"
"8067",14.3,1120,"1","1","MAT1_MAP1"
"8068",14,1104,"1","1","MAT1_MAP1"
"8069",15.1,1206,"1","1","MAT1_MAP1"
"8070",14,1103,"1","1","MAT1_MAP1"
"8071",16.5,1327,"2","2","MAT2_MAP2"
"8072",14.8,1184,"1","1","MAT1_MAP1"
"8073",13.8,1076,"1","1","MAT1_MAP1"
"8074",14,1052,"1","1","MAT1_MAP1"
"8075",14.7,1177,"1","1","MAT1_MAP1"
"8076",15.5,1224,"1","1","MAT1_MAP1"
"8077",14.9,1191,"1","1","MAT1_MAP1"
"8078",14.2,1108,"1","1","MAT1_MAP1"
"8079",13.9,1031,"1","1","MAT1_MAP1"
"8080",17,1390,"2","2","MAT2_MAP2"
"8081",13.9,1077,"1","1","MAT1_MAP1"
"8082",14.1,1109,"1","1","MAT1_MAP1"
"8083",13.9,1073,"1","1","MAT1_MAP1"
"8084",14,1047,"1","1","MAT1_MAP1"
"8085",15.1,1207,"1","1","MAT1_MAP1"
"8086",15.3,1216,"1","1","MAT1_MAP1"
"8087",15.3,1220,"1","1","MAT1_MAP1"
"8088",14.1,1039,"1","1","MAT1_MAP1"
"8089",14.9,1187,"1","1","MAT1_MAP1"
"8090",15,1204,"1","1","MAT1_MAP1"
"8091",15.6,1232,"1","1","MAT1_MAP1"
"8092",14.8,1186,"1","1","MAT1_MAP1"
"8093",15.2,1211,"1","1","MAT1_MAP1"
"8094",14.6,1162,"1","1","MAT1_MAP1"
"8095",14.6,1179,"1","1","MAT1_MAP1"
"8096",16.9,1375,"2","2","MAT2_MAP2"
"8097",14.6,1175,"1","1","MAT1_MAP1"
"8098",14.9,1192,"1","1","MAT1_MAP1"
"8099",15.1,1211,"1","1","MAT1_MAP1"
"8100",14,1082,"1","1","MAT1_MAP1"
"8101",17.1,1381,"2","2","MAT2_MAP2"
"8102",14.9,1193,"1","1","MAT1_MAP1"
"8103",14.2,1118,"1","1","MAT1_MAP1"
"8104",17,1377,"2","2","MAT2_MAP2"
"8105",16.1,1285,"2","2","MAT2_MAP2"
"8106",15.5,1234,"1","1","MAT1_MAP1"
"8107",14.6,1169,"1","1","MAT1_MAP1"
"8108",14,1102,"1","1","MAT1_MAP1"
"8109",16.6,1341,"2","2","MAT2_MAP2"
"8110",14.5,1144,"1","1","MAT1_MAP1"
"8111",15.8,1258,"1","2","MAT1_MAP2"
"8112",16.6,1345,"2","2","MAT2_MAP2"
"8113",14.3,1101,"1","1","MAT1_MAP1"
"8114",14.9,1198,"1","1","MAT1_MAP1"
"8115",16.4,1325,"2","2","MAT2_MAP2"
"8116",15.7,1251,"1","1","MAT1_MAP1"
"8117",14,1073,"1","1","MAT1_MAP1"
"8118",15.1,1213,"1","1","MAT1_MAP1"
"8119",14.7,1174,"1","1","MAT1_MAP1"
"8120",15.1,1210,"1","1","MAT1_MAP1"
"8121",14.5,1150,"1","1","MAT1_MAP1"
"8122",14.7,1193,"1","1","MAT1_MAP1"
"8123",14.3,1132,"1","1","MAT1_MAP1"
"8124",13.9,1074,"1","1","MAT1_MAP1"
"8125",14.9,1199,"1","1","MAT1_MAP1"
"8126",16.7,1349,"2","2","MAT2_MAP2"
"8127",15,1209,"1","1","MAT1_MAP1"
"8128",15.9,1284,"2","2","MAT2_MAP2"
"8129",15.7,1252,"1","1","MAT1_MAP1"
"8130",15,1214,"1","1","MAT1_MAP1"
"8131",14.1,1082,"1","1","MAT1_MAP1"
"8132",14.7,1164,"1","1","MAT1_MAP1"
"8133",14.8,1197,"1","1","MAT1_MAP1"
"8134",16.8,1367,"2","2","MAT2_MAP2"
"8135",14.1,1081,"1","1","MAT1_MAP1"
"8136",14.8,1188,"1","1","MAT1_MAP1"
"8137",14.9,1213,"1","1","MAT1_MAP1"
"8138",14.9,1211,"1","1","MAT1_MAP1"
"8139",14.6,1117,"1","1","MAT1_MAP1"
"8140",15.5,1238,"1","1","MAT1_MAP1"
"8141",15.2,1219,"1","1","MAT1_MAP1"
"8142",14.7,1148,"1","1","MAT1_MAP1"
"8143",14.2,1096,"1","1","MAT1_MAP1"
"8144",14.1,1073,"1","1","MAT1_MAP1"
